TransactionID,Date,CustomerID,ProductID,StoreID,PromoID,ChannelID,Quantity,UnitPrice,DiscountAmount,TotalAmount,PaymentMethod
45498,2025-10-08,4805,110,5,2,2,3,25,11.25,63.75,Credit Card
45499,2025-05-24,4519,103,1,2,4,1,80,12.0,68.0,Debit Card
45500,2025-03-14,1355,103,5,0,5,2,80,0.0,160.0,Apple Pay
45501,2025-06-20,9894,104,3,3,6,2,65,52.0,78.0,Apple Pay
45502,2025-03-14,7289,102,4,0,5,1,80,0.0,80.0,PayPal
45503,2025-09-03,2726,106,3,2,6,3,18,8.1,45.9,Debit Card
45504,2025-11-10,2318,106,5,2,5,3,18,8.1,45.9,Credit Card
45505,2025-07-29,9378,110,4,0,6,3,25,0.0,75.0,PayPal
45506,2025-01-14,901,110,2,2,2,1,25,3.75,21.25,LFC Points
45507,2025-08-31,7125,104,2,2,6,2,65,19.5,110.5,Credit Card
45508,2025-10-01,7675,110,5,2,2,4,25,15.0,85.0,Credit Card
45509,2025-05-01,1965,105,3,2,5,1,60,9.0,51.0,Debit Card
45510,2025-11-28,6894,101,4,4,5,1,125,31.25,93.75,Debit Card
45511,2025-05-10,10,102,1,2,1,1,80,12.0,68.0,LFC Points
45512,2025-01-16,4283,109,2,2,6,3,40,18.0,102.0,Apple Pay
45513,2025-03-24,8682,106,2,0,1,1,18,0.0,18.0,LFC Points
45514,2025-03-05,7023,106,4,0,5,1,18,0.0,18.0,PayPal
45515,2025-07-25,6301,107,4,2,5,2,75,22.5,127.5,Apple Pay
45516,2025-08-13,8127,105,4,0,5,1,60,0.0,60.0,PayPal
45517,2025-11-09,1124,109,4,2,1,4,40,24.0,136.0,LFC Points
45518,2025-09-21,3804,101,3,2,6,1,125,18.75,106.25,Debit Card
45519,2025-02-19,5386,107,2,2,1,2,75,22.5,127.5,Credit Card
45520,2025-11-19,6175,102,2,0,5,2,80,0.0,160.0,Apple Pay
45521,2025-09-17,4570,108,4,2,1,1,65,9.75,55.25,Credit Card
45522,2025-09-13,5147,105,4,2,5,2,60,18.0,102.0,Credit Card
45523,2025-05-09,4361,105,1,2,1,1,60,9.0,51.0,Apple Pay
45524,2025-05-17,1592,101,1,2,5,1,125,18.75,106.25,Apple Pay
45525,2025-04-06,7982,101,2,2,1,1,125,18.75,106.25,PayPal
45526,2025-10-01,4327,109,4,2,6,1,40,6.0,34.0,Apple Pay
45527,2025-02-16,589,103,4,2,2,2,80,24.0,136.0,PayPal
45528,2025-07-28,3703,104,2,2,5,1,65,9.75,55.25,LFC Points
45529,2025-04-24,8810,109,4,2,6,4,40,24.0,136.0,Debit Card
45530,2025-04-04,5120,104,4,0,2,1,65,0.0,65.0,Credit Card
45531,2025-01-13,1577,103,5,2,2,1,80,12.0,68.0,Apple Pay
45532,2025-02-18,5825,110,2,2,5,4,25,15.0,85.0,Apple Pay
45533,2025-04-14,9892,109,2,2,2,1,40,6.0,34.0,Credit Card
45534,2025-08-16,892,104,2,0,3,2,65,0.0,130.0,LFC Points
45535,2025-11-14,7824,102,3,2,3,2,80,24.0,136.0,Debit Card
45536,2025-04-24,5878,110,2,2,1,3,25,11.25,63.75,PayPal
45537,2025-05-30,4492,101,4,2,1,1,125,18.75,106.25,Apple Pay
45538,2025-12-10,9952,105,2,0,6,1,60,0.0,60.0,Debit Card
45539,2025-05-13,3616,108,4,2,1,2,65,19.5,110.5,Credit Card
45540,2025-08-29,3860,110,1,2,2,4,25,15.0,85.0,Credit Card
45541,2025-10-24,9420,102,1,0,4,1,80,0.0,80.0,Apple Pay
45542,2025-10-10,3237,109,1,2,3,2,40,12.0,68.0,PayPal
45543,2025-01-09,8904,109,4,2,6,4,40,24.0,136.0,Credit Card
45544,2025-09-29,2354,106,1,2,4,2,18,5.4,30.6,Credit Card
45545,2025-06-08,2255,103,4,2,6,1,80,12.0,68.0,Credit Card
45546,2025-01-31,9022,108,4,0,1,2,65,0.0,130.0,LFC Points
45547,2025-03-26,9311,104,4,2,6,1,65,9.75,55.25,LFC Points
45548,2025-05-30,4274,103,5,0,1,2,80,0.0,160.0,Apple Pay
45549,2025-11-22,7955,104,4,2,6,2,65,19.5,110.5,Debit Card
45550,2025-12-08,2390,102,4,2,5,2,80,24.0,136.0,PayPal
45551,2025-10-11,405,110,5,2,1,1,25,3.75,21.25,PayPal
45552,2025-06-13,8833,107,4,2,1,1,75,11.25,63.75,Debit Card
45553,2025-02-16,1785,110,2,2,4,3,25,11.25,63.75,LFC Points
45554,2025-09-04,3945,109,1,2,6,4,40,24.0,136.0,Debit Card
45555,2025-07-01,7382,107,4,2,2,1,75,11.25,63.75,PayPal
45556,2025-01-23,8971,109,2,2,3,2,40,12.0,68.0,PayPal
45557,2025-11-14,8906,110,5,2,5,2,25,7.5,42.5,Credit Card
45558,2025-05-28,9883,101,2,2,4,1,125,18.75,106.25,Apple Pay
45559,2025-09-29,2234,103,1,2,5,2,80,24.0,136.0,LFC Points
45560,2025-03-30,9125,101,4,2,5,1,125,18.75,106.25,LFC Points
45561,2025-10-22,6510,104,2,0,3,1,65,0.0,65.0,Credit Card
45562,2025-01-17,3444,109,1,0,5,2,40,0.0,80.0,PayPal
45563,2025-01-31,2292,108,4,2,2,1,65,9.75,55.25,PayPal
45564,2025-08-01,9698,106,1,2,1,3,18,8.1,45.9,Debit Card
45565,2025-03-04,920,108,4,2,1,2,65,19.5,110.5,LFC Points
45566,2025-08-05,2490,102,4,0,6,1,80,0.0,80.0,LFC Points
45567,2025-10-15,433,107,2,2,5,1,75,11.25,63.75,LFC Points
45568,2025-05-18,730,109,4,0,6,1,40,0.0,40.0,Debit Card
45569,2025-10-21,5422,108,2,2,3,2,65,19.5,110.5,Credit Card
45570,2025-11-11,6498,104,2,0,4,1,65,0.0,65.0,Apple Pay
45571,2025-06-13,4683,108,2,3,1,2,65,52.0,78.0,Debit Card
45572,2025-11-11,3178,109,2,2,4,2,40,12.0,68.0,Credit Card
45573,2025-04-29,7285,108,1,2,5,1,65,9.75,55.25,PayPal
45574,2025-05-18,155,110,4,2,5,3,25,11.25,63.75,PayPal
45575,2025-02-25,7025,102,5,2,1,2,80,24.0,136.0,PayPal
45576,2025-03-08,3010,107,5,0,6,2,75,0.0,150.0,Apple Pay
45577,2025-10-03,7678,110,2,0,2,4,25,0.0,100.0,LFC Points
45578,2025-11-25,5348,104,4,2,1,2,65,19.5,110.5,PayPal
45579,2025-02-02,4802,101,4,0,5,1,125,0.0,125.0,LFC Points
45580,2025-02-27,6036,108,4,2,1,1,65,9.75,55.25,PayPal
45581,2025-02-22,4002,107,4,2,1,2,75,22.5,127.5,Apple Pay
45582,2025-03-13,4341,101,5,2,6,1,125,18.75,106.25,Debit Card
45583,2025-09-22,4767,104,5,2,5,2,65,19.5,110.5,PayPal
45584,2025-03-31,6295,110,3,2,4,1,25,3.75,21.25,PayPal
45585,2025-04-05,1024,104,1,2,2,1,65,9.75,55.25,LFC Points
45586,2025-06-28,1662,110,1,0,6,4,25,0.0,100.0,Apple Pay
45587,2025-10-26,6466,108,4,2,5,1,65,9.75,55.25,PayPal
45588,2025-06-25,3035,103,4,2,5,2,80,24.0,136.0,LFC Points
45589,2025-05-17,8392,104,4,3,5,2,65,52.0,78.0,Debit Card
45590,2025-10-24,6294,103,5,2,5,1,80,12.0,68.0,Debit Card
45591,2025-03-25,66,107,2,2,1,2,75,22.5,127.5,LFC Points
45592,2025-08-13,478,110,1,2,2,2,25,7.5,42.5,PayPal
45593,2025-06-01,8702,101,4,2,2,2,125,37.5,212.5,PayPal
45594,2025-09-08,7813,104,4,2,5,1,65,9.75,55.25,PayPal
45595,2025-08-25,3575,105,2,2,1,2,60,18.0,102.0,Debit Card
45596,2025-05-26,4322,104,4,2,6,2,65,19.5,110.5,Credit Card
45597,2025-02-09,2479,101,5,2,2,2,125,37.5,212.5,Apple Pay
45598,2025-11-29,9237,104,5,4,1,1,65,16.25,48.75,LFC Points
45599,2025-11-18,3132,103,1,2,5,2,80,24.0,136.0,PayPal
45600,2025-01-02,1477,107,1,0,2,1,75,0.0,75.0,LFC Points
45601,2025-05-13,3961,108,2,2,6,1,65,9.75,55.25,LFC Points
45602,2025-10-13,2483,108,5,2,1,2,65,19.5,110.5,Debit Card
45603,2025-07-13,3528,108,4,0,1,2,65,0.0,130.0,LFC Points
45604,2025-08-15,918,101,2,2,3,2,125,37.5,212.5,LFC Points
45605,2025-02-17,1179,103,5,2,6,2,80,24.0,136.0,Apple Pay
45606,2025-02-21,1071,103,5,2,1,2,80,24.0,136.0,Apple Pay
45607,2025-07-27,9817,108,1,2,3,1,65,9.75,55.25,Apple Pay
45608,2025-10-23,4136,110,4,2,2,1,25,3.75,21.25,PayPal
45609,2025-07-21,3888,102,2,2,6,2,80,24.0,136.0,Credit Card
45610,2025-08-27,8342,104,2,0,3,2,65,0.0,130.0,LFC Points
45611,2025-09-29,4830,102,1,2,6,1,80,12.0,68.0,LFC Points
45612,2025-01-25,9694,106,5,2,6,3,18,8.1,45.9,Credit Card
45613,2025-03-07,5650,108,4,0,2,2,65,0.0,130.0,LFC Points
45614,2025-06-29,4539,108,4,2,1,2,65,19.5,110.5,Debit Card
45615,2025-11-10,764,109,1,2,3,4,40,24.0,136.0,LFC Points
45616,2025-03-29,839,105,4,2,5,1,60,9.0,51.0,Credit Card
45617,2025-02-21,6649,102,5,2,1,2,80,24.0,136.0,Debit Card
45618,2025-10-30,7572,107,1,2,3,2,75,22.5,127.5,Debit Card
45619,2025-01-28,3588,109,5,2,6,3,40,18.0,102.0,LFC Points
45620,2025-02-04,9907,106,5,2,6,1,18,2.7,15.3,LFC Points
45621,2025-10-14,3515,108,5,0,6,1,65,0.0,65.0,Debit Card
45622,2025-07-08,3909,101,5,2,6,1,125,18.75,106.25,Debit Card
45623,2025-09-01,5686,106,4,2,6,4,18,10.8,61.2,Debit Card
45624,2025-07-11,5686,109,4,2,1,3,40,18.0,102.0,PayPal
45625,2025-07-30,4920,109,5,2,2,4,40,24.0,136.0,PayPal
45626,2025-11-01,6441,109,4,2,1,4,40,24.0,136.0,Debit Card
45627,2025-01-05,1620,108,1,2,6,1,65,9.75,55.25,LFC Points
45628,2025-09-22,412,107,1,2,4,2,75,22.5,127.5,Debit Card
45629,2025-05-27,5758,104,4,0,5,1,65,0.0,65.0,Credit Card
45630,2025-11-12,6527,105,2,2,5,2,60,18.0,102.0,Apple Pay
45631,2025-04-26,3718,101,5,2,6,1,125,18.75,106.25,PayPal
45632,2025-10-22,8596,103,4,2,2,2,80,24.0,136.0,PayPal
45633,2025-07-04,4601,106,4,2,6,1,18,2.7,15.3,PayPal
45634,2025-11-17,5485,103,5,2,6,1,80,12.0,68.0,Debit Card
45635,2025-10-08,6739,105,5,2,1,2,60,18.0,102.0,Debit Card
45636,2025-11-16,9344,102,4,0,1,2,80,0.0,160.0,Debit Card
45637,2025-02-14,3967,106,4,0,6,1,18,0.0,18.0,Apple Pay
45638,2025-09-10,6333,108,4,0,2,1,65,0.0,65.0,PayPal
45639,2025-06-03,6099,101,2,2,1,1,125,18.75,106.25,Debit Card
45640,2025-01-10,8233,102,4,2,2,1,80,12.0,68.0,Debit Card
45641,2025-10-15,4412,101,5,2,5,2,125,37.5,212.5,Debit Card
45642,2025-12-13,4678,103,1,2,3,1,80,12.0,68.0,Debit Card
45643,2025-11-13,9903,102,4,0,2,1,80,0.0,80.0,Credit Card
45644,2025-12-10,4437,110,5,2,2,1,25,3.75,21.25,LFC Points
45645,2025-04-22,9401,107,4,0,1,1,75,0.0,75.0,Debit Card
45646,2025-05-22,3098,109,4,2,1,1,40,6.0,34.0,PayPal
45647,2025-02-19,5018,103,4,2,5,2,80,24.0,136.0,Debit Card
45648,2025-08-21,7379,109,4,0,5,4,40,0.0,160.0,PayPal
45649,2025-02-19,4038,102,2,2,5,1,80,12.0,68.0,Credit Card
45650,2025-02-21,5248,107,4,2,2,1,75,11.25,63.75,LFC Points
45651,2025-07-05,5894,107,2,2,2,2,75,22.5,127.5,Debit Card
45652,2025-08-15,1903,105,4,2,5,2,60,18.0,102.0,LFC Points
45653,2025-02-21,7073,108,2,0,5,1,65,0.0,65.0,PayPal
45654,2025-11-27,9305,101,5,2,6,2,125,37.5,212.5,PayPal
45655,2025-03-05,7803,106,4,0,6,4,18,0.0,72.0,Apple Pay
45656,2025-06-05,9090,106,1,2,2,1,18,2.7,15.3,Debit Card
45657,2025-02-14,1466,108,4,2,2,2,65,19.5,110.5,Apple Pay
45658,2025-11-19,327,101,2,2,1,2,125,37.5,212.5,Debit Card
45659,2025-01-27,1105,109,4,2,2,3,40,18.0,102.0,Apple Pay
45660,2025-09-08,2576,107,5,2,2,2,75,22.5,127.5,Apple Pay
45661,2025-10-09,641,107,4,0,5,1,75,0.0,75.0,Apple Pay
45662,2025-01-31,7227,108,4,2,1,1,65,9.75,55.25,Credit Card
45663,2025-10-17,5873,104,4,2,2,1,65,9.75,55.25,Debit Card
45664,2025-04-07,8931,105,1,0,3,2,60,0.0,120.0,Apple Pay
45665,2025-06-12,6610,107,4,0,2,1,75,0.0,75.0,LFC Points
45666,2025-12-23,4415,110,1,2,5,4,25,15.0,85.0,PayPal
45667,2025-01-14,8877,102,4,2,5,1,80,12.0,68.0,PayPal
45668,2025-05-09,1353,103,2,2,4,2,80,24.0,136.0,Debit Card
45669,2025-12-21,6626,110,4,2,2,4,25,15.0,85.0,PayPal
45670,2025-04-27,8214,106,5,2,6,1,18,2.7,15.3,LFC Points
45671,2025-01-10,1510,107,5,2,1,2,75,22.5,127.5,Debit Card
45672,2025-11-24,1097,104,4,2,2,2,65,19.5,110.5,Credit Card
45673,2025-07-14,1344,108,5,2,2,1,65,9.75,55.25,Apple Pay
45674,2025-11-24,344,109,5,0,5,1,40,0.0,40.0,Apple Pay
45675,2025-10-27,9212,102,2,2,4,1,80,12.0,68.0,Apple Pay
45676,2025-06-18,2151,109,2,2,5,4,40,24.0,136.0,Credit Card
45677,2025-04-27,1408,102,4,2,1,2,80,24.0,136.0,Apple Pay
45678,2025-04-09,7128,109,4,2,6,1,40,6.0,34.0,PayPal
45679,2025-03-01,1329,109,4,2,2,4,40,24.0,136.0,PayPal
45680,2025-03-02,3585,110,5,2,5,1,25,3.75,21.25,Debit Card
45681,2025-06-06,8467,109,4,0,2,3,40,0.0,120.0,Debit Card
45682,2025-04-25,1675,107,3,2,1,1,75,11.25,63.75,Debit Card
45683,2025-08-13,9127,109,5,0,2,2,40,0.0,80.0,Debit Card
45684,2025-02-05,3420,106,4,2,5,4,18,10.8,61.2,Apple Pay
45685,2025-12-24,4280,101,2,0,2,2,125,0.0,250.0,Credit Card
45686,2025-07-14,9939,107,4,2,2,2,75,22.5,127.5,Debit Card
45687,2025-10-31,9940,104,4,2,2,2,65,19.5,110.5,Apple Pay
45688,2025-03-20,699,101,1,2,5,1,125,18.75,106.25,PayPal
45689,2025-07-19,537,108,4,0,6,1,65,0.0,65.0,Apple Pay
45690,2025-08-01,4978,103,5,0,1,1,80,0.0,80.0,Debit Card
45691,2025-10-29,367,107,4,0,5,2,75,0.0,150.0,LFC Points
45692,2025-07-18,1268,104,5,2,5,1,65,9.75,55.25,Credit Card
45693,2025-03-08,5103,102,5,2,6,1,80,12.0,68.0,Debit Card
45694,2025-07-16,7525,109,4,2,2,3,40,18.0,102.0,Apple Pay
45695,2025-10-19,9913,110,5,2,2,3,25,11.25,63.75,PayPal
45696,2025-12-07,1305,102,4,2,1,2,80,24.0,136.0,LFC Points
45697,2025-03-30,95,101,5,2,1,1,125,18.75,106.25,LFC Points
45698,2025-10-31,9781,110,5,2,1,4,25,15.0,85.0,PayPal
45699,2025-10-15,3988,107,4,2,6,2,75,22.5,127.5,LFC Points
45700,2025-05-08,6072,110,1,2,4,1,25,3.75,21.25,Apple Pay
45701,2025-12-19,3174,110,1,2,4,1,25,3.75,21.25,PayPal
45702,2025-12-28,9888,101,4,0,6,1,125,0.0,125.0,Apple Pay
45703,2025-02-14,8157,105,5,2,1,1,60,9.0,51.0,Debit Card
45704,2025-12-02,390,102,5,0,5,2,80,0.0,160.0,LFC Points
45705,2025-11-04,2829,107,1,2,1,1,75,11.25,63.75,Credit Card
45706,2025-10-31,6264,108,4,0,2,1,65,0.0,65.0,Debit Card
45707,2025-12-31,9498,102,4,2,1,1,80,12.0,68.0,PayPal
45708,2025-06-08,6326,108,4,2,1,2,65,19.5,110.5,PayPal
45709,2025-04-26,1431,103,4,0,1,2,80,0.0,160.0,LFC Points
45710,2025-09-16,9288,105,1,2,3,2,60,18.0,102.0,Debit Card
45711,2025-07-05,4349,101,4,2,1,2,125,37.5,212.5,PayPal
45712,2025-09-27,2606,105,5,2,6,1,60,9.0,51.0,PayPal
45713,2025-07-19,592,110,5,2,1,3,25,11.25,63.75,LFC Points
45714,2025-05-16,5413,107,4,2,1,1,75,11.25,63.75,PayPal
45715,2025-04-04,5094,105,5,2,6,1,60,9.0,51.0,Credit Card
45716,2025-12-05,8515,103,2,2,3,2,80,24.0,136.0,Debit Card
45717,2025-03-18,4902,104,2,2,5,2,65,19.5,110.5,PayPal
45718,2025-03-22,2575,106,4,0,1,4,18,0.0,72.0,PayPal
45719,2025-02-10,6585,105,1,2,3,2,60,18.0,102.0,Credit Card
45720,2025-05-06,7899,102,5,2,2,2,80,24.0,136.0,Debit Card
45721,2025-09-12,8375,104,4,2,1,1,65,9.75,55.25,PayPal
45722,2025-04-28,6144,110,2,2,5,3,25,11.25,63.75,Debit Card
45723,2025-01-23,3589,102,4,2,1,2,80,24.0,136.0,Apple Pay
45724,2025-07-14,942,104,4,2,1,1,65,9.75,55.25,PayPal
45725,2025-09-11,4354,102,5,2,5,1,80,12.0,68.0,PayPal
45726,2025-10-15,114,108,5,2,1,1,65,9.75,55.25,Debit Card
45727,2025-07-24,3582,105,4,2,6,1,60,9.0,51.0,Debit Card
45728,2025-08-30,5634,104,1,2,1,1,65,9.75,55.25,Apple Pay
45729,2025-07-13,9232,110,2,2,6,3,25,11.25,63.75,Debit Card
45730,2025-01-10,422,101,4,0,6,1,125,0.0,125.0,PayPal
45731,2025-09-07,9670,102,2,0,3,2,80,0.0,160.0,Credit Card
45732,2025-04-21,8356,109,5,0,2,1,40,0.0,40.0,Credit Card
45733,2025-09-21,3216,109,1,0,3,2,40,0.0,80.0,Debit Card
45734,2025-09-26,4661,108,2,2,6,2,65,19.5,110.5,Debit Card
45735,2025-06-04,5034,102,4,2,2,1,80,12.0,68.0,Credit Card
45736,2025-04-28,9582,110,4,0,6,2,25,0.0,50.0,Debit Card
45737,2025-07-03,102,101,4,0,2,2,125,0.0,250.0,Apple Pay
45738,2025-06-03,2249,105,4,2,1,2,60,18.0,102.0,Debit Card
45739,2025-09-24,3139,110,3,2,4,4,25,15.0,85.0,LFC Points
45740,2025-09-06,7521,106,4,2,1,3,18,8.1,45.9,Credit Card
45741,2025-01-20,8408,103,4,0,5,1,80,0.0,80.0,Apple Pay
45742,2025-02-27,6895,107,4,2,6,2,75,22.5,127.5,LFC Points
45743,2025-09-01,3997,108,1,0,2,1,65,0.0,65.0,Apple Pay
45744,2025-06-10,8056,108,4,2,2,2,65,19.5,110.5,Apple Pay
45745,2025-09-15,1476,104,3,2,1,2,65,19.5,110.5,PayPal
45746,2025-04-26,6025,108,1,2,5,1,65,9.75,55.25,Credit Card
45747,2025-06-23,692,105,5,2,5,1,60,9.0,51.0,Debit Card
45748,2025-04-10,4966,108,4,2,2,2,65,19.5,110.5,Apple Pay
45749,2025-08-17,4527,102,4,2,2,2,80,24.0,136.0,LFC Points
45750,2025-05-22,8193,109,4,2,1,3,40,18.0,102.0,LFC Points
45751,2025-07-16,5845,108,5,2,5,1,65,9.75,55.25,Credit Card
45752,2025-06-02,3120,103,4,2,6,1,80,12.0,68.0,Apple Pay
45753,2025-06-12,9450,109,4,2,1,3,40,18.0,102.0,Apple Pay
45754,2025-08-05,5276,105,1,2,1,1,60,9.0,51.0,Debit Card
45755,2025-09-27,7222,104,4,2,1,1,65,9.75,55.25,PayPal
45756,2025-06-20,2683,110,4,0,2,4,25,0.0,100.0,Credit Card
45757,2025-11-18,571,107,1,0,1,2,75,0.0,150.0,Debit Card
45758,2025-07-16,7677,104,4,2,5,1,65,9.75,55.25,Debit Card
45759,2025-01-22,3131,108,5,2,5,2,65,19.5,110.5,Credit Card
45760,2025-03-02,1125,103,2,2,4,2,80,24.0,136.0,Apple Pay
45761,2025-11-13,8660,109,4,2,5,1,40,6.0,34.0,LFC Points
45762,2025-07-05,1047,110,3,2,1,3,25,11.25,63.75,PayPal
45763,2025-05-16,975,106,5,3,5,3,18,21.6,32.4,PayPal
45764,2025-12-09,6489,103,5,2,2,1,80,12.0,68.0,Apple Pay
45765,2025-07-03,5445,101,4,2,6,2,125,37.5,212.5,PayPal
45766,2025-11-07,3918,109,4,0,2,3,40,0.0,120.0,PayPal
45767,2025-11-30,4510,107,3,2,5,1,75,11.25,63.75,Credit Card
45768,2025-10-16,6933,104,4,0,1,1,65,0.0,65.0,Apple Pay
45769,2025-06-23,3682,103,4,2,1,1,80,12.0,68.0,Credit Card
45770,2025-03-09,2829,104,1,2,1,1,65,9.75,55.25,Apple Pay
45771,2025-08-15,3465,109,4,2,1,3,40,18.0,102.0,Debit Card
45772,2025-03-23,3937,101,2,2,5,2,125,37.5,212.5,PayPal
45773,2025-11-25,6778,105,5,2,6,1,60,9.0,51.0,Credit Card
45774,2025-03-08,7159,107,4,2,2,1,75,11.25,63.75,Apple Pay
45775,2025-01-21,176,108,5,2,5,2,65,19.5,110.5,LFC Points
45776,2025-10-04,6235,105,2,2,6,1,60,9.0,51.0,LFC Points
45777,2025-01-18,80,108,4,2,2,1,65,9.75,55.25,PayPal
45778,2025-05-26,1863,107,1,2,4,1,75,11.25,63.75,Apple Pay
45779,2025-08-08,994,107,4,0,1,1,75,0.0,75.0,PayPal
45780,2025-01-31,8920,107,5,2,2,1,75,11.25,63.75,PayPal
45781,2025-12-29,8801,105,3,2,6,1,60,9.0,51.0,LFC Points
45782,2025-02-13,1879,108,4,2,2,2,65,19.5,110.5,Debit Card
45783,2025-06-12,296,109,1,2,3,4,40,24.0,136.0,Debit Card
45784,2025-05-09,4726,109,4,2,5,2,40,12.0,68.0,PayPal
45785,2025-02-13,4803,110,2,2,4,4,25,15.0,85.0,Credit Card
45786,2025-12-06,1501,106,4,2,5,3,18,8.1,45.9,Credit Card
45787,2025-08-23,2862,109,4,2,2,3,40,18.0,102.0,Apple Pay
45788,2025-03-29,9310,101,2,0,2,2,125,0.0,250.0,Debit Card
45789,2025-05-13,7102,107,4,2,5,2,75,22.5,127.5,LFC Points
45790,2025-03-07,7320,103,4,2,2,2,80,24.0,136.0,Debit Card
45791,2025-10-03,8185,108,3,2,2,1,65,9.75,55.25,Credit Card
45792,2025-03-03,5186,101,4,0,5,1,125,0.0,125.0,Debit Card
45793,2025-08-21,7961,108,4,0,2,2,65,0.0,130.0,Credit Card
45794,2025-06-16,4349,104,5,2,1,2,65,19.5,110.5,Credit Card
45795,2025-04-27,5201,106,1,0,6,3,18,0.0,54.0,LFC Points
45796,2025-06-12,5098,108,2,2,4,1,65,9.75,55.25,PayPal
45797,2025-05-11,7672,102,5,2,5,2,80,24.0,136.0,Credit Card
45798,2025-11-11,1335,104,4,2,5,2,65,19.5,110.5,Apple Pay
45799,2025-11-11,7897,105,4,2,1,2,60,18.0,102.0,Credit Card
45800,2025-11-05,2828,107,4,2,5,1,75,11.25,63.75,Debit Card
45801,2025-11-20,6974,102,2,0,3,1,80,0.0,80.0,Credit Card
45802,2025-04-02,942,105,4,2,1,1,60,9.0,51.0,PayPal
45803,2025-03-22,4035,107,1,2,3,2,75,22.5,127.5,Credit Card
45804,2025-12-08,7013,105,1,0,2,2,60,0.0,120.0,Debit Card
45805,2025-03-24,4254,102,3,2,4,2,80,24.0,136.0,Debit Card
45806,2025-06-29,6243,106,1,0,3,4,18,0.0,72.0,Apple Pay
45807,2025-05-10,52,107,5,2,5,2,75,22.5,127.5,PayPal
45808,2025-02-22,93,106,3,2,6,2,18,5.4,30.6,LFC Points
45809,2025-09-02,2093,105,5,2,6,1,60,9.0,51.0,LFC Points
45810,2025-09-28,5416,108,1,2,3,2,65,19.5,110.5,PayPal
45811,2025-11-20,8145,102,5,2,1,2,80,24.0,136.0,Credit Card
45812,2025-08-19,5040,109,5,2,1,1,40,6.0,34.0,Debit Card
45813,2025-12-15,5759,105,2,2,3,1,60,9.0,51.0,LFC Points
45814,2025-01-08,7381,101,4,2,5,1,125,18.75,106.25,Apple Pay
45815,2025-03-11,1073,106,4,2,5,3,18,8.1,45.9,LFC Points
45816,2025-05-25,5736,102,4,2,6,1,80,12.0,68.0,LFC Points
45817,2025-12-09,7371,107,4,0,6,2,75,0.0,150.0,LFC Points
45818,2025-03-21,7757,106,4,0,5,3,18,0.0,54.0,Credit Card
45819,2025-06-26,6445,105,4,2,2,2,60,18.0,102.0,LFC Points
45820,2025-04-05,5920,110,4,2,1,4,25,15.0,85.0,Apple Pay
45821,2025-11-07,4261,105,3,2,6,2,60,18.0,102.0,LFC Points
45822,2025-05-16,1891,110,1,2,1,4,25,15.0,85.0,LFC Points
45823,2025-04-13,7025,104,5,2,1,1,65,9.75,55.25,Credit Card
45824,2025-03-31,1211,104,5,0,5,1,65,0.0,65.0,PayPal
45825,2025-09-22,588,108,5,2,6,1,65,9.75,55.25,PayPal
45826,2025-02-02,5202,102,2,2,4,2,80,24.0,136.0,Credit Card
45827,2025-10-26,4866,104,2,2,1,2,65,19.5,110.5,Apple Pay
45828,2025-11-18,3798,109,5,2,5,1,40,6.0,34.0,LFC Points
45829,2025-05-31,7799,105,1,0,1,1,60,0.0,60.0,Debit Card
45830,2025-07-23,602,105,2,2,5,1,60,9.0,51.0,Apple Pay
45831,2025-01-29,4070,110,4,2,2,4,25,15.0,85.0,Credit Card
45832,2025-06-19,8200,107,4,2,6,2,75,22.5,127.5,PayPal
45833,2025-12-10,7947,104,1,2,3,1,65,9.75,55.25,Apple Pay
45834,2025-08-23,2011,103,4,0,1,2,80,0.0,160.0,Apple Pay
45835,2025-01-16,481,110,4,2,1,2,25,7.5,42.5,LFC Points
45836,2025-10-21,6800,106,1,2,3,1,18,2.7,15.3,Debit Card
45837,2025-04-16,5036,109,5,0,1,2,40,0.0,80.0,Apple Pay
45838,2025-03-18,8101,110,4,2,1,2,25,7.5,42.5,PayPal
45839,2025-03-27,1775,101,2,0,2,2,125,0.0,250.0,Credit Card
45840,2025-06-08,2154,105,5,2,2,2,60,18.0,102.0,Debit Card
45841,2025-12-25,7106,104,3,2,6,2,65,19.5,110.5,Debit Card
45842,2025-12-20,7672,107,5,2,6,2,75,22.5,127.5,Apple Pay
45843,2025-01-30,3444,108,2,0,4,1,65,0.0,65.0,Apple Pay
45844,2025-07-04,8326,104,5,2,6,1,65,9.75,55.25,LFC Points
45845,2025-03-24,9048,106,4,2,2,2,18,5.4,30.6,Credit Card
45846,2025-03-13,6514,106,4,2,5,1,18,2.7,15.3,Debit Card
45847,2025-01-16,1841,110,2,2,6,4,25,15.0,85.0,Debit Card
45848,2025-11-18,5255,105,1,2,1,1,60,9.0,51.0,LFC Points
45849,2025-09-28,4672,103,1,2,3,2,80,24.0,136.0,Apple Pay
45850,2025-06-18,9454,107,4,2,6,1,75,11.25,63.75,PayPal
45851,2025-05-26,6691,102,4,0,1,2,80,0.0,160.0,Apple Pay
45852,2025-07-23,1260,106,5,2,6,4,18,10.8,61.2,Debit Card
45853,2025-12-28,6203,110,2,2,2,2,25,7.5,42.5,PayPal
45854,2025-04-19,2763,110,4,2,2,1,25,3.75,21.25,Debit Card
45855,2025-09-26,2442,106,5,0,2,4,18,0.0,72.0,LFC Points
